age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,remark,pline,track,hhead,respond,year,returnee
51.0,6.0,,3.0,0,207430.0,4010.0,13000.0,12391.618,,0.0,1.0,3.0,2.0,0.0,,3.0,,0.0,0.0,1.0,2.0,2013012361,,1.0,1,0.0,1.0,2015.0,1.0
30.0,9.0,,2.0,2,1072500.0,219880.0,,49758.79,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015003279,,2.0,0,0.0,0.0,2015.0,1.0
24.0,9.0,35999.984375,4.0,0,105500.0,71042.0,20000.0,16426.037,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2015034848,,5.0,0,0.0,0.0,2015.0,1.0
19.0,16.0,,3.0,1,717000.0,110800.0,,73699.99,,1.0,0.0,1.0,1.0,0.0,,,,,0.0,2.0,1.0,2015034638,,3.0,0,0.0,0.0,2015.0,0.0
27.0,15.0,,4.0,1,1088755.5,47452.0,65000.0,21660.0,,0.0,,1.0,,,,,,,,1.0,1.0,2013022323,,4.0,1,0.0,0.0,2015.0,0.0
34.0,9.0,,2.0,0,443860.0,32200.0,80000.0,37339.996,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,,2.0,1.0,201106015,,2.0,1,0.0,0.0,2015.0,1.0
42.0,12.0,,2.0,1,9716990.0,1883500.0,2650000.0,198098.47,,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2013012497,,2.0,1,1.0,0.0,2015.0,1.0
45.0,6.0,24999.994140625,3.0,0,513700.0,86120.0,12000.0,45100.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013009949,,1.0,1,0.0,0.0,2015.0,1.0
55.0,9.0,,4.0,1,1449000.0,95200.0,,365160.06,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,2.0,2.0,2015025696,,1.0,0,1.0,1.0,2015.0,0.0
34.0,9.0,17217.1171875,2.0,0,5100.0,26381.0,,85440.0,8000.00048828125,0.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,2.0,1.0,2015026023,,1.0,0,0.0,1.0,2015.0,0.0
19.0,12.0,24999.994140625,3.0,0,912603.1,104746.0,,62999.992,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2015002209,,3.0,0,0.0,0.0,2015.0,0.0
26.0,15.0,,2.0,1,419050.0,75420.0,34500.0,26910.002,,1.0,,1.0,,,,,,,,1.0,1.0,201107425,,3.0,1,0.0,0.0,2015.0,0.0
33.0,9.0,,4.0,1,529827.8,71780.0,,58746.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013002332,,4.0,1,0.0,0.0,2015.0,0.0
28.0,9.0,,6.0,1,289908.0,32711.0,,18740.002,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013021378,,4.0,1,0.0,0.0,2015.0,0.0
30.0,9.0,,4.0,0,3459413.0,145915.0,,48592.004,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,201103035,,3.0,1,0.0,0.0,2015.0,0.0
25.0,16.0,,3.0,0,680210.0,80500.0,,33655.996,,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,201101113,,3.0,1,0.0,0.0,2015.0,0.0
47.0,16.0,84999.984375,3.0,0,227626.16,87800.0,150000.0,52339.996,,1.0,1.0,2.0,2.0,1.0,3.0,,0.0,0.0,0.0,1.0,1.0,2013018589,,4.0,1,1.0,0.0,2015.0,0.0
50.0,12.0,,3.0,1,145674.36,36000.0,,117699.984,,1.0,,2.0,,,,,,,0.0,2.0,1.0,2013000084,,2.0,1,0.0,0.0,2015.0,0.0
30.0,12.0,,4.0,0,205277.89,344400.0,34500.0,47800.004,,0.0,1.0,2.0,2.0,1.0,,3.0,,0.0,0.0,1.0,1.0,2015030522,,1.0,0,0.0,1.0,2015.0,1.0
19.0,16.0,149999.953125,3.0,2,595780.0,874400.0,70000.0,304060.03,,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2015008178,,3.0,0,0.0,0.0,2015.0,1.0
26.0,15.0,45600.00390625,2.0,1,202200.0,96600.0,90000.0,69190.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2013000510,,1.0,1,0.0,1.0,2015.0,0.0
34.0,9.0,,2.0,1,619450.0,114800.0,27000.0,144600.0,,0.0,0.0,2.0,2.0,0.0,,,,0.0,0.0,2.0,1.0,2015015093,,2.0,0,0.0,0.0,2015.0,0.0
36.0,12.0,,1.0,0,160407.83,15750.0,,46170.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,2.0,1.0,2015026566,,1.0,0,1.0,1.0,2015.0,0.0
29.0,16.0,,5.0,1,292107.62,172900.0,326113.62,15077.349,,0.0,,1.0,,,,,,,0.0,1.0,2.0,2013015002,,6.0,1,0.0,0.0,2015.0,0.0
33.0,16.0,149999.953125,2.0,0,479561.75,238500.0,2000.0,128776.52,,1.0,0.0,2.0,2.0,1.0,2.0,,1.0,1.0,0.0,2.0,1.0,201100136,,1.0,1,1.0,1.0,2015.0,0.0
59.0,0.0,,2.0,0,31250.0,9610.0,,8969.999,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013026601,,2.0,1,0.0,0.0,2015.0,1.0
28.0,15.0,,3.0,0,507303.47,93200.0,80000.0,63484.58,,1.0,,2.0,,,,,,,0.0,2.0,1.0,2013027730,,3.0,1,0.0,0.0,2015.0,0.0
26.0,9.0,,4.0,0,39549.555,5208.0,6500.0,11530.206,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013013880,,3.0,1,0.0,0.0,2015.0,0.0
23.0,12.0,,2.0,0,189630.28,5500.0,,33084.49,,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2015019878,,2.0,0,0.0,1.0,2015.0,0.0
31.0,9.0,,2.0,0,370688.72,35085.0,,20600.0,,1.0,,1.0,,,,,,,0.0,1.0,1.0,2013019078,,3.0,1,0.0,0.0,2015.0,0.0
30.0,9.0,42000.0,5.0,0,695967.8,91110.0,,15696.0,,1.0,1.0,2.0,1.0,1.0,2.0,3.0,,0.0,0.0,1.0,2.0,201105361,,6.0,1,0.0,0.0,2015.0,1.0
27.0,9.0,,4.0,1,26300.0,31919.0,,13628.0,,1.0,,2.0,,,,,,,,1.0,1.0,2013002665,,4.0,1,0.0,0.0,2015.0,0.0
36.0,9.0,,5.0,0,213033.34,41283.0,,21600.0,,0.0,,2.0,,,,,,,1.0,1.0,2.0,201106308,,8.0,1,0.0,0.0,2015.0,0.0
47.0,9.0,,6.0,0,558817.2,18354.0,,13840.002,,1.0,,2.0,,,,,,,,3.0,1.0,2013004511,,3.0,1,0.0,0.0,2015.0,0.0
41.0,6.0,9476.2421875,3.0,1,193370.0,61879.0,,54000.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013022262,,6.0,1,0.0,0.0,2015.0,1.0
43.0,6.0,,3.0,0,697601.1,12959.0,,42026.656,,0.0,1.0,2.0,1.0,1.0,,3.0,,0.0,0.0,1.0,2.0,201105528,,3.0,1,0.0,0.0,2015.0,1.0
40.0,16.0,,2.0,1,2946200.0,313000.0,,211899.98,,1.0,0.0,2.0,1.0,1.0,4.0,,0.0,0.0,0.0,2.0,1.0,2015035582,,1.0,0,1.0,1.0,2015.0,1.0
27.0,15.0,18499.9921875,3.0,0,198670.45,28968.0,,35885.11,,0.0,0.0,1.0,1.0,1.0,,2.0,0.0,0.0,0.0,1.0,1.0,2013027134,,1.0,1,0.0,1.0,2015.0,1.0
21.0,9.0,,6.0,0,215480.73,28421.0,,16739.262,,0.0,,1.0,,,,,,,,1.0,3.0,2013021048,,3.0,1,0.0,0.0,2015.0,0.0
43.0,19.0,35000.0,2.0,2,12855244.0,441000.0,,385720.0,,0.0,0.0,2.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,2015025219,,2.0,0,0.0,0.0,2015.0,0.0
29.0,9.0,,4.0,0,432950.0,24225.0,30000.0,41280.004,,1.0,,2.0,,,,,,,0.0,1.0,1.0,201106124,,3.0,1,0.0,0.0,2015.0,0.0
26.0,15.0,20000.00390625,4.0,0,105500.0,71042.0,20000.0,16426.037,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2015034848,,4.0,0,0.0,0.0,2015.0,1.0
21.0,9.0,10000.0029296875,5.0,0,85300.0,49114.0,,11660.001,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2013021021,,6.0,1,0.0,0.0,2015.0,0.0
16.0,,,3.0,0,228692.44,30017.0,,33924.0,,0.0,,,,,,,,,0.0,1.0,2.0,2013016067,,5.0,1,0.0,0.0,2015.0,0.0
29.0,9.0,,5.0,0,245526.75,53812.0,,13465.998,,0.0,,2.0,,,,,,,,1.0,2.0,2013023638,,8.0,1,0.0,0.0,2015.0,0.0
32.0,9.0,,4.0,0,40174.96,3120.0,57000.0,4232.0024,,1.0,,,,0.0,,3.0,,0.0,0.0,1.0,2.0,2015009744,,3.0,0,0.0,0.0,2015.0,0.0
40.0,9.0,40799.99609375,2.0,0,286920.0,80020.0,,48089.992,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2015014548,,1.0,0,1.0,1.0,2015.0,0.0
28.0,16.0,98399.9921875,2.0,1,1313687.5,348184.0,1428564.0,114599.984,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2013016564,,1.0,1,1.0,0.0,2015.0,0.0
60.0,9.0,,2.0,0,342565.0,27000.0,,15950.0,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015032653,,2.0,0,0.0,0.0,2015.0,0.0
30.0,9.0,35000.0,3.0,0,387220.0,68700.0,,25235.996,,0.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,1.0,2.0,2013017495,,3.0,1,0.0,0.0,2015.0,0.0
43.0,9.0,,6.0,0,152300.0,52349.0,,9976.001,,0.0,,2.0,,,,,,,1.0,1.0,1.0,2013016786,,7.0,1,0.0,0.0,2015.0,0.0
39.0,9.0,,3.0,0,3100.0,60500.0,,41635.996,,1.0,,3.0,,,,,,,1.0,2.0,2.0,2013006192,,3.0,1,0.0,0.0,2015.0,0.0
36.0,16.0,,4.0,1,240967.0,5500.0,50000.0,19452.066,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013002644,,3.0,1,0.0,0.0,2015.0,0.0
41.0,15.0,4000.001953125,2.0,1,734100.0,35300.0,90000.0,46364.19,,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,2015028182,,2.0,0,0.0,0.0,2015.0,1.0
28.0,9.0,,2.0,1,492384.44,79300.0,175000.0,43440.004,,0.0,1.0,2.0,2.0,0.0,,3.0,,0.0,0.0,2.0,1.0,2015018626,,2.0,0,0.0,0.0,2015.0,1.0
26.0,0.0,,4.0,0,57100.0,11833.0,9600.0,12727.0,,0.0,,2.0,,,,,,,1.0,1.0,3.0,201103907,,4.0,1,0.0,0.0,2015.0,0.0
55.0,6.0,,2.0,0,56880.0,10701.0,,10480.0,,0.0,1.0,2.0,1.0,1.0,,3.0,,0.0,,1.0,2.0,2015024258,,1.0,0,1.0,1.0,2015.0,1.0
53.0,15.0,23999.998046875,3.0,0,418224.16,48000.0,,22816.002,,1.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,2015004183,,1.0,0,1.0,1.0,2015.0,1.0
24.0,12.0,,4.0,1,398000.0,210.0,173000.0,69798.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013017113,,3.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,,6.0,0,202650.0,17396.0,,36000.0,,0.0,,2.0,,,,,,,0.0,1.0,2.0,201106167,,8.0,1,0.0,0.0,2015.0,0.0
27.0,16.0,29999.9921875,3.0,0,297688.1,75000.0,,33610.004,,0.0,1.0,2.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013015442,,3.0,1,0.0,0.0,2015.0,1.0
58.0,6.0,,2.0,0,77500.0,12900.0,,10740.0,,0.0,,2.0,,,,,,,0.0,1.0,1.0,201105593,,2.0,1,0.0,0.0,2015.0,0.0
53.0,6.0,,4.0,0,276200.0,18110.0,,49303.957,,0.0,1.0,2.0,2.0,1.0,,3.0,,0.0,1.0,1.0,1.0,2013017619,,2.0,1,0.0,0.0,2015.0,1.0
27.0,6.0,,4.0,0,42472.633,2835.0,13750.0,24732.006,,1.0,,2.0,,,,,,,0.0,1.0,2.0,201105153,,3.0,1,0.0,0.0,2015.0,0.0
39.0,6.0,,2.0,0,15777.466,7560.0,,21792.32,3336.120361328125,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2015032350,,2.0,0,0.0,0.0,2015.0,1.0
33.0,9.0,23999.998046875,3.0,0,107080.9,68900.0,12000.0,28106.207,,1.0,0.0,2.0,1.0,1.0,,,0.0,0.0,,1.0,2.0,201101638,,3.0,1,0.0,0.0,2015.0,1.0
45.0,15.0,,3.0,0,1936778.1,247702.0,125000.0,144982.34,,1.0,0.0,2.0,2.0,1.0,2.0,,1.0,1.0,0.0,2.0,1.0,2015025380,,1.0,0,1.0,1.0,2015.0,1.0
22.0,12.0,,4.0,0,740679.4,31592.0,,44936.0,,1.0,,1.0,,,,,,,,1.0,1.0,2013018784,,4.0,1,0.0,0.0,2015.0,0.0
29.0,12.0,29999.9921875,3.0,0,499100.0,52637.0,10000.0,35828.008,,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,,1.0,1.0,2013022985,,1.0,1,1.0,1.0,2015.0,1.0
20.0,12.0,29999.9921875,7.0,0,83220.0,161751.0,,19652.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013020996,,9.0,1,0.0,0.0,2015.0,0.0
26.0,9.0,,2.0,0,48592.617,3920.0,,20340.004,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013013457,,4.0,1,0.0,0.0,2015.0,0.0
40.0,15.0,,2.0,1,9005656.0,112000.0,,125124.984,,1.0,,2.0,,,,,,,,1.0,2.0,201100377,,4.0,1,0.0,0.0,2015.0,0.0
36.0,12.0,,3.0,0,345084.56,3800.0,,13330.0,,1.0,,2.0,,,,,,,,1.0,2.0,2013018841,,4.0,1,0.0,0.0,2015.0,0.0
38.0,12.0,149999.953125,2.0,0,180000.0,251200.0,,36899.996,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,3.0,1.0,2015014822,,2.0,0,1.0,0.0,2015.0,0.0
46.0,9.0,,3.0,0,2139300.0,48021.0,,80499.984,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2013009644,,4.0,1,0.0,0.0,2015.0,0.0
35.0,6.0,10000.0029296875,5.0,0,308745.4,52888.0,78000.0,66258.38,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013011923,,3.0,1,0.0,0.0,2015.0,1.0
51.0,9.0,,3.0,0,32979.555,4440.0,,18460.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015032335,,1.0,0,1.0,1.0,2015.0,1.0
50.0,6.0,23999.998046875,4.0,0,247960.0,71343.0,,86450.02,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,2.0,2.0,2015026726,,4.0,0,0.0,0.0,2015.0,0.0
47.0,9.0,,4.0,0,24012.686,1500.0,,23236.75,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2013016558,,2.0,1,0.0,0.0,2015.0,0.0
23.0,9.0,,4.0,0,253861.73,11350.0,,19360.002,,1.0,1.0,1.0,1.0,0.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013027702,,4.0,1,0.0,0.0,2015.0,0.0
33.0,19.0,119999.9921875,2.0,1,1566930.1,236000.0,90000.0,91799.98,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,1.0,1.0,2015034789,,2.0,0,1.0,0.0,2015.0,1.0
22.0,9.0,14490.3115234375,3.0,0,910371.06,54491.0,,34040.0,,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,2013016975,,4.0,1,0.0,0.0,2015.0,0.0
34.0,15.0,,1.0,1,1398237.2,96800.0,,56392.36,,1.0,,1.0,,,,,,,0.0,1.0,1.0,2013008252,,3.0,1,0.0,0.0,2015.0,0.0
34.0,6.0,,2.0,2,502500.0,44799.0,,27823.914,,1.0,,2.0,,,,,,,0.0,1.0,1.0,201104457,,2.0,1,0.0,0.0,2015.0,0.0
52.0,12.0,,4.0,0,224500.0,60419.0,,5301.9995,,1.0,1.0,2.0,3.0,1.0,,,,0.0,0.0,1.0,1.0,2013018652,,1.0,1,1.0,1.0,2015.0,1.0
25.0,12.0,29999.9921875,2.0,0,356404.38,67700.0,,34700.004,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2015026697,,1.0,0,1.0,1.0,2015.0,0.0
36.0,9.0,23999.998046875,3.0,0,10500.0,69724.0,,25820.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2015024684,,4.0,0,0.0,0.0,2015.0,0.0
33.0,0.0,,5.0,0,86328.36,6365.0,,7270.573,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013026949,,6.0,1,0.0,0.0,2015.0,0.0
44.0,6.0,5880.3779296875,4.0,0,94633.336,28505.0,25000.0,100119.984,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013024397,,2.0,1,1.0,0.0,2015.0,0.0
40.0,9.0,38399.9921875,3.0,0,583110.0,53638.0,,14544.242,6764.2421875,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,0.0,1.0,2.0,2015012911,,3.0,0,0.0,0.0,2015.0,1.0
26.0,9.0,,4.0,0,163087.2,-5400.0,37000.0,36270.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,201105330,,5.0,1,0.0,0.0,2015.0,0.0
25.0,9.0,,7.0,0,1048974.0,120019.0,0.0,50777.75,,0.0,0.0,2.0,3.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2015029350,,7.0,0,0.0,0.0,2015.0,1.0
33.0,16.0,100000.015625,2.0,1,10850000.0,1128800.0,,128439.984,,1.0,0.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,201100370,,2.0,1,0.0,1.0,2015.0,1.0
48.0,12.0,35999.984375,2.0,0,462600.0,40398.0,8000.0,61618.414,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2013015290,,4.0,1,0.0,0.0,2015.0,1.0
40.0,6.0,,7.0,2,799372.0,71126.0,,14340.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,201107632,,3.0,1,0.0,0.0,2015.0,0.0
51.0,6.0,11999.9970703125,4.0,0,32600.0,18000.0,10050.0,25350.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013006611,,2.0,1,1.0,1.0,2015.0,1.0
37.0,9.0,17999.998046875,3.0,0,367879.34,66800.0,,35340.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2013028076,,1.0,1,1.0,1.0,2015.0,1.0
46.0,9.0,,3.0,0,122057.37,46601.0,6000.0,21161.0,,1.0,1.0,2.0,1.0,0.0,2.0,3.0,,0.0,0.0,1.0,2.0,2013028074,,1.0,1,1.0,1.0,2015.0,1.0
46.0,9.0,4999.99951171875,3.0,1,1075234.6,92000.0,150000.0,143261.1,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,201102341,,1.0,1,1.0,1.0,2015.0,0.0
41.0,9.0,,3.0,0,697601.1,12959.0,,42026.656,,1.0,1.0,2.0,1.0,1.0,,3.0,,0.0,0.0,1.0,2.0,201105528,,5.0,1,0.0,0.0,2015.0,1.0
57.0,12.0,,2.0,1,1279138.9,83800.0,,50593.344,,0.0,0.0,2.0,2.0,0.0,4.0,2.0,,0.0,1.0,1.0,1.0,2015012240,,1.0,0,0.0,1.0,2015.0,1.0
33.0,15.0,,4.0,0,333800.0,140800.0,,23519.998,,0.0,,1.0,,,,,,,,1.0,1.0,2013009540,,4.0,1,0.0,0.0,2015.0,0.0
41.0,6.0,,3.0,0,58500.0,8170.0,3000.0,14920.816,,1.0,1.0,2.0,2.0,1.0,3.0,,,0.0,0.0,1.0,3.0,201107709,,1.0,1,1.0,0.0,2015.0,0.0
48.0,0.0,19713.7421875,2.0,0,83350.0,80584.0,,56807.992,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,,2.0,1.0,2015028981,,2.0,0,0.0,0.0,2015.0,0.0
27.0,15.0,,4.0,0,290005.2,20000.0,175000.0,13380.923,,1.0,,1.0,,,,,,,0.0,1.0,1.0,2013024871,,3.0,1,0.0,0.0,2015.0,0.0
32.0,6.0,,3.0,0,98850.0,15735.0,25000.0,43650.0,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013024534,,3.0,1,0.0,0.0,2015.0,0.0
27.0,15.0,35000.0,4.0,0,1135190.0,173009.0,,34316.0,7499.9990234375,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2015012927,,3.0,0,0.0,0.0,2015.0,1.0
28.0,15.0,,2.0,0,1477000.0,263200.0,,21462.002,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013024563,,3.0,1,0.0,0.0,2015.0,0.0
25.0,9.0,,6.0,0,234800.0,64657.0,,24124.0,,0.0,1.0,2.0,2.0,0.0,,,,0.0,0.0,1.0,1.0,201107719,,9.0,1,0.0,0.0,2015.0,1.0
44.0,15.0,20000.00390625,1.0,0,374504.25,53000.0,,50759.984,,1.0,,3.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,2013004855,,2.0,1,0.0,1.0,2015.0,1.0
22.0,9.0,,3.0,0,56000.0,36000.0,54000.0,6436.0005,,1.0,,1.0,,,,,,,,1.0,2.0,2013025969,,3.0,1,0.0,0.0,2015.0,0.0
35.0,15.0,,4.0,0,132000.0,48960.0,,17087.998,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013006152,,1.0,1,1.0,1.0,2015.0,1.0
18.0,12.0,,4.0,1,3884800.0,344000.0,50000.0,191999.98,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,2.0,1.0,2013010472,,3.0,1,0.0,1.0,2015.0,0.0
25.0,,,5.0,0,634873.44,89553.0,,50044.89,,1.0,,,,0.0,,,,0.0,0.0,2.0,1.0,2015010987,,5.0,0,0.0,0.0,2015.0,0.0
21.0,9.0,42000.0,4.0,0,213600.0,186000.0,,68795.99,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,2.0,1.0,2015022219,,2.0,0,0.0,0.0,2015.0,1.0
26.0,15.0,,4.0,1,1423783.1,70675.0,400000.0,96999.99,,0.0,0.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,2015028176,,4.0,0,0.0,0.0,2015.0,0.0
23.0,9.0,,5.0,0,225281.5,44466.0,,40028.0,,0.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,1.0,1.0,2.0,2015029301,,3.0,0,0.0,0.0,2015.0,1.0
48.0,12.0,17499.9921875,3.0,0,54960.0,11350.0,4000.0,49610.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013006044,,2.0,1,1.0,0.0,2015.0,1.0
22.0,12.0,,4.0,1,1747843.2,160000.0,,336659.9,,1.0,,1.0,,,,,,,0.0,1.0,1.0,2013011620,,4.0,1,0.0,0.0,2015.0,0.0
28.0,9.0,,5.0,0,122625.0,31795.0,100000.0,16220.002,,0.0,,1.0,,,,,,,0.0,1.0,1.0,2013025991,,4.0,1,0.0,0.0,2015.0,0.0
40.0,15.0,20000.00390625,2.0,1,378285.94,41850.0,90000.0,23610.0,,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,,1.0,1.0,2013002977,,1.0,1,1.0,1.0,2015.0,1.0
33.0,9.0,,5.0,0,344900.0,24680.0,100000.0,28479.992,,0.0,,2.0,,,,,,,,1.0,2.0,201101564,,4.0,1,0.0,0.0,2015.0,0.0
21.0,6.0,,5.0,0,159733.25,71307.0,97000.0,32400.002,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2013017546,,5.0,1,0.0,0.0,2015.0,0.0
36.0,6.0,55000.0078125,3.0,0,248222.92,100287.0,,34398.61,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,2013010948,,1.0,1,1.0,1.0,2015.0,0.0
25.0,12.0,20000.00390625,4.0,0,764364.4,178135.0,525000.0,101400.0,,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013013442,,4.0,1,0.0,0.0,2015.0,0.0
29.0,12.0,48000.01171875,5.0,0,295400.0,91539.0,30000.0,50746.996,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,201104926,,1.0,1,0.0,0.0,2015.0,1.0
24.0,12.0,36255.0859375,5.0,1,362050.0,63159.0,45000.0,30799.996,,1.0,0.0,1.0,1.0,1.0,,2.0,0.0,0.0,,1.0,2.0,201104838,,5.0,1,0.0,0.0,2015.0,1.0
34.0,15.0,,1.0,0,1381702.4,65000.0,,57497.633,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013013316,,3.0,1,0.0,0.0,2015.0,0.0
33.0,9.0,,4.0,0,19057.5,12300.0,110000.0,75999.99,,1.0,1.0,2.0,2.0,0.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015024904,,1.0,0,0.0,1.0,2015.0,1.0
28.0,9.0,,5.0,0,56100.0,12308.0,,10320.0,,1.0,,2.0,,,,,,,0.0,1.0,2.0,201100730,,5.0,1,0.0,0.0,2015.0,0.0
44.0,9.0,,3.0,0,329750.0,37216.0,5700.0,58594.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013005852,,4.0,1,0.0,1.0,2015.0,1.0
25.0,16.0,,3.0,1,509116.16,48011.0,250000.0,90640.0,,1.0,,1.0,,,,,,,0.0,1.0,1.0,201107222,,3.0,1,0.0,0.0,2015.0,0.0
53.0,6.0,,6.0,0,194600.0,205230.0,40000.0,36860.0,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,201107785,,3.0,1,0.0,0.0,2015.0,1.0
45.0,6.0,,3.0,0,779945.75,23712.0,,74900.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2015020976,,1.0,0,1.0,1.0,2015.0,1.0
