age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,track,hhead,year,hhid_2011,hhid_2013,hhid_2015,hhid_2017,returnee
52.0,12.0,,5.0,0,381407.0,77504.25,0.0,67000.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,1.0,1.0,1.0,201101073,21,1,,2017.0,201101073,2013003746,2015004424,2017022899,1.0
26.0,12.0,42000.0,3.0,0,1098953.0,121133.09,0.0,56180.0,,1.0,,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2017010608,3,0,,2017.0,.,.,.,2017010608,0.0
45.0,6.0,,2.0,1,709883.0,1491.0,30000.0,154840.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,2.0,1.0,2017036518,1,0,1.0,2017.0,.,.,.,2017036518,0.0
30.0,19.0,,2.0,1,1783394.0,1514052.0,220000.0,249216.0,,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2017019522,1,0,1.0,2017.0,.,.,.,2017019522,1.0
40.0,12.0,12000.0,3.0,0,4500.0,36007.0,0.0,21698.0,,0.0,0.0,2.0,2.0,1.0,,2.0,0.0,0.0,,2.0,2.0,2017006924,3,0,,2017.0,.,.,.,2017006924,0.0
35.0,12.0,,2.0,0,586896.0,6161.6797,0.0,42400.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,201106305,6,1,,2017.0,201106305,2013018503,2015024462,2017034962,0.0
34.0,16.0,158400.0,1.0,0,2137115.0,229344.9,300.0,39350.0,,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2017031820,2,0,,2017.0,.,.,.,2017031820,0.0
21.0,16.0,,4.0,1,2826895.0,9024.5,100000.0,84216.0,,1.0,0.0,1.0,1.0,0.0,,2.0,,,,1.0,1.0,2017038533,4,0,,2017.0,.,.,.,2017038533,0.0
31.0,6.0,33000.0,5.0,0,68100.0,38361.75,2000.0,27020.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2017036448,8,0,,2017.0,.,.,.,2017036448,0.0
52.0,6.0,36000.0,2.0,0,394979.0,38276.434,,32310.0,,1.0,1.0,2.0,2.0,1.0,,2.0,0.0,0.0,,1.0,1.0,2017014037,1,0,1.0,2017.0,.,.,.,2017014037,0.0
35.0,16.0,150000.0,2.0,1,2834148.0,428261.0,869115.0,178600.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017035322,1,0,,2017.0,.,.,.,2017035322,1.0
49.0,6.0,,4.0,0,152848.0,65502.8,0.0,16920.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013025858,6,1,,2017.0,.,2013025858,2015035057,2017020359,1.0
49.0,12.0,,3.0,0,1932000.0,89725.0,157188.0,61780.0,10000.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,,,1.0,1.0,201105412,2,1,,2017.0,201105412,2013016871,2015022602,2017009428,1.0
22.0,9.0,1500.0,3.0,0,983730.0,68735.0,30000.0,139788.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013023554,4,1,,2017.0,.,2013023554,2015031914,2017036292,1.0
43.0,6.0,13636.0,3.0,0,108500.0,163636.0,0.0,17823.0,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,3.0,201103003,1,1,1.0,2017.0,201103003,2013010192,2015013289,2017004447,0.0
53.0,6.0,,2.0,0,555725.0,20525.0,0.0,42400.0,,0.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0,,,2.0,1.0,2017010155,1,0,1.0,2017.0,.,.,.,2017010155,0.0
28.0,9.0,30000.0,3.0,0,94060.0,39050.105,0.0,24952.0,,1.0,1.0,3.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013007777,5,1,,2017.0,.,2013007777,2015010348,2017032302,0.0
45.0,9.0,33600.0,3.0,1,763039.0,250240.0,0.0,67760.0,,0.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2015031721,21,1,,2017.0,.,.,2015031721,2017001112,1.0
35.0,9.0,100000.0,4.0,0,458683.0,123264.79,0.0,54520.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,201106366,3,1,,2017.0,201106366,2013018566,2015024525,2017024484,0.0
41.0,9.0,21000.0,3.0,0,228840.0,53011.0,0.0,48220.0,10000.0,0.0,1.0,2.0,3.0,1.0,,3.0,0.0,0.0,1.0,1.0,2.0,2013013485,2,1,,2017.0,.,2013013485,2015018323,2017034657,0.0
53.0,16.0,20000.0,3.0,1,1171500.0,35085.0,0.0,217600.0,,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,,2.0,1.0,2017003253,3,0,1.0,2017.0,.,.,.,2017003253,0.0
22.0,9.0,,4.0,0,99569.0,60408.35,0.0,11324.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2017022561,4,0,,2017.0,.,.,.,2017022561,0.0
26.0,16.0,42000.0,3.0,1,1246880.0,87965.0,0.0,99600.0,,1.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,,1.0,1.0,2015006630,3,1,,2017.0,.,.,2015006630,2017003098,1.0
40.0,19.0,32000.0,2.0,1,4844657.0,96350.0,0.0,73646.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017024487,2,0,,2017.0,.,.,.,2017024487,1.0
51.0,6.0,42000.0,4.0,0,163440.0,114015.0,0.0,35492.0,1000.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,,2.0,2.0,2017030596,1,0,1.0,2017.0,.,.,.,2017030596,0.0
31.0,6.0,12000.0,3.0,0,4079529.0,115870.0,0.0,145065.0,,0.0,0.0,2.0,1.0,0.0,,,,0.0,,2.0,1.0,2017035692,2,0,,2017.0,.,.,.,2017035692,0.0
30.0,9.0,,2.0,0,66315.0,1520.0,0.0,9017.0,,1.0,1.0,1.0,3.0,1.0,,3.0,,0.0,,1.0,2.0,2013005739,3,1,,2017.0,.,2013005739,2015007625,2017021094,0.0
44.0,9.0,46000.0,4.0,1,437918.0,233796.5,50000.0,56040.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,2013019964,21,1,,2017.0,.,2013019964,2015027677,2017009937,0.0
24.0,15.0,22000.0,3.0,0,19300.0,54280.0,0.0,3724.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2015004785,4,1,,2017.0,.,.,2015004785,2017000077,0.0
27.0,12.0,,5.0,0,37219.0,87958.0,,21988.0,,0.0,1.0,2.0,2.0,0.0,,,,,,1.0,1.0,2015032156,7,1,,2017.0,.,.,2015032156,2017034529,0.0
29.0,16.0,84000.0,1.0,0,86617.0,175100.0,,66200.0,,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2017028768,1,0,1.0,2017.0,.,.,.,2017028768,0.0
28.0,9.0,,1.0,0,33923.0,15547.0,10000.0,23548.0,,0.0,1.0,1.0,2.0,0.0,,3.0,,0.0,,1.0,1.0,2015009077,2,1,,2017.0,.,.,2015009077,2017002851,0.0
33.0,6.0,,3.0,0,287492.0,45024.0,150000.0,39883.0,,0.0,1.0,2.0,1.0,1.0,,,0.0,,,1.0,2.0,2017010866,3,0,,2017.0,.,.,.,2017010866,0.0
50.0,9.0,30000.0,3.0,0,224665.0,64820.0,0.0,18268.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2017006082,2,0,1.0,2017.0,.,.,.,2017006082,1.0
20.0,16.0,,3.0,0,5300.0,35000.0,32000.0,29060.0,,0.0,0.0,1.0,1.0,0.0,,,,,,2.0,1.0,2015025052,3,1,,2017.0,.,.,2015025052,2017026420,1.0
27.0,9.0,25000.0,3.0,0,247512.0,41564.0,92000.0,70468.0,,1.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2015032900,4,1,,2017.0,.,.,2015032900,2017037251,0.0
52.0,9.0,,2.0,0,236094.0,7800.0,162000.0,41000.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2013013781,1,1,1.0,2017.0,.,2013013781,2015018602,2017015044,1.0
49.0,12.0,,5.0,0,284852.0,164902.56,0.0,118600.0,,1.0,0.0,3.0,1.0,0.0,,3.0,,0.0,1.0,1.0,1.0,2013019668,5,1,,2017.0,.,2013019668,2015027274,2017032678,1.0
32.0,19.0,48000.0,2.0,1,919316.0,86122.0,0.0,48650.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,2017018802,2,0,,2017.0,.,.,.,2017018802,1.0
37.0,12.0,,3.0,1,732152.0,79910.0,0.0,69576.0,,1.0,1.0,2.0,1.0,1.0,,2.0,0.0,0.0,,1.0,1.0,2015032520,5,1,,2017.0,.,.,2015032520,2017017187,0.0
52.0,0.0,,3.0,0,282106.0,101901.0,0.0,44885.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,,2.0,1.0,2015013586,4,1,,2017.0,.,.,2015013586,2017025305,0.0
42.0,15.0,60000.0,3.0,0,1248311.0,174200.0,360000.0,48880.0,,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2013019979,2,1,,2017.0,.,2013019979,2015027694,2017000625,1.0
33.0,9.0,30000.0,6.0,0,1036103.0,226754.08,0.0,68376.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015032228,7,1,,2017.0,.,.,2015032228,2017034542,1.0
45.0,9.0,20000.0,3.0,0,1405000.0,73335.0,216712.0,68560.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,2.0,1.0,2017010603,2,0,1.0,2017.0,.,.,.,2017010603,0.0
22.0,12.0,45000.0,3.0,0,346403.0,119000.0,100000.0,335117.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013013345,3,1,,2017.0,.,2013013345,2015018108,2017016483,0.0
18.0,9.0,,5.0,0,277522.0,6906.0,0.0,35460.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,,0.0,1.0,1.0,2013020835,5,1,,2017.0,.,2013020835,2015028630,2017012689,1.0
27.0,9.0,25000.0,5.0,0,16968.0,87037.0,110000.0,58637.0,,0.0,1.0,2.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2015012313,6,1,,2017.0,.,.,2015012313,2017029271,0.0
51.0,12.0,25000.0,4.0,0,139960.0,77092.5,250000.0,105332.0,,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2015012702,1,1,1.0,2017.0,.,.,2015012702,2017019339,1.0
40.0,9.0,10000.0,3.0,0,696735.0,14805.0,0.0,47490.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2015027521,1,1,1.0,2017.0,.,.,2015027521,2017019668,1.0
28.0,15.0,36000.0,3.0,0,841650.0,93325.0,,188630.0,,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2015017049,1,1,,2017.0,.,.,2015017049,2017021383,0.0
38.0,9.0,30000.0,4.0,0,560306.0,106419.0,0.0,12000.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,201101189,2,1,,2017.0,201101189,2013004043,2015004813,2017025902,0.0
45.0,9.0,,2.0,0,457431.0,39358.96,0.0,60100.0,,0.0,0.0,2.0,1.0,0.0,4.0,3.0,,0.0,,3.0,1.0,2015028940,2,1,,2017.0,.,.,2015028940,2017030381,0.0
59.0,16.0,,4.0,0,4144537.0,281326.1,,66700.0,,0.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017013114,1,0,,2017.0,.,.,.,2017013114,1.0
24.0,9.0,28000.0,2.0,0,156104.0,38120.0,0.0,12896.0,,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2017022318,3,0,,2017.0,.,.,.,2017022318,1.0
29.0,9.0,,4.0,0,156232.0,59369.0,10210.0,18040.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2015003549,2,1,,2017.0,.,.,2015003549,2017035573,1.0
55.0,9.0,6400.0,3.0,0,293248.0,130398.25,20000.0,65882.0,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2015018200,2,1,,2017.0,.,.,2015018200,2017010164,0.0
30.0,12.0,,2.0,1,10406338.0,167628.89,2800000.0,380100.0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,,,1.0,1.0,2013008010,1,1,1.0,2017.0,.,2013008010,2015010581,2017037615,0.0
51.0,9.0,35000.0,4.0,1,917896.0,148710.5,0.0,67340.0,10000.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015019444,1,1,1.0,2017.0,.,.,2015019444,2017010331,1.0
22.0,15.0,30000.0,4.0,0,228880.0,117158.19,0.0,86664.0,,1.0,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,,2.0,1.0,2015031164,4,1,,2017.0,.,.,2015031164,2017012791,0.0
41.0,9.0,,2.0,1,7659503.0,331864.1,1173451.0,92577.0,,1.0,1.0,2.0,1.0,1.0,4.0,3.0,0.0,,,1.0,1.0,2015014099,1,1,1.0,2017.0,.,.,2015014099,2017023931,0.0
44.0,6.0,,1.0,0,9611.0,3184.525,0.0,19854.0,,1.0,1.0,1.0,1.0,0.0,,3.0,,0.0,0.0,1.0,1.0,2013013677,1,1,1.0,2017.0,.,2013013677,2015018501,2017035366,1.0
21.0,16.0,,3.0,0,1028721.0,164040.0,120000.0,58136.0,,0.0,0.0,1.0,1.0,0.0,,2.0,,,,1.0,1.0,2017003163,3,0,,2017.0,.,.,.,2017003163,1.0
58.0,16.0,102000.0,4.0,0,368766.0,216107.0,0.0,150200.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017024104,2,0,1.0,2017.0,.,.,.,2017024104,1.0
19.0,12.0,,5.0,0,380103.0,68893.63,175000.0,56400.0,,0.0,1.0,1.0,3.0,0.0,,3.0,,,,1.0,2.0,201107051,4,1,,2017.0,201107051,2013019716,2015027321,2017026595,1.0
32.0,6.0,,5.0,0,303350.0,53809.5,0.0,40438.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013013482,7,1,,2017.0,.,2013013482,2015018321,2017039653,0.0
44.0,9.0,,3.0,0,2035400.0,161170.0,0.0,44800.0,,0.0,0.0,2.0,1.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2017012380,1,0,,2017.0,.,.,.,2017012380,1.0
27.0,6.0,,4.0,0,53139.0,24647.0,82100.0,35823.0,,0.0,0.0,2.0,1.0,0.0,,2.0,,0.0,0.0,1.0,3.0,2015015800,5,1,,2017.0,.,.,2015015800,2017012681,1.0
45.0,6.0,19250.0,3.0,0,66809.0,53397.375,50000.0,55330.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,201107446,1,1,,2017.0,201107446,2013022344,2015030752,2017002916,1.0
46.0,9.0,14400.0,2.0,1,705400.0,66017.5,0.0,51240.0,,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2017003885,2,0,,2017.0,.,.,.,2017003885,1.0
35.0,9.0,24000.0,4.0,0,256034.0,96070.0,0.0,67840.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017034276,4,0,,2017.0,.,.,.,2017034276,0.0
31.0,9.0,,3.0,0,360600.0,34604.0,,15382.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201108250,4,1,,2017.0,201108250,2013026542,2015035738,2017004021,0.0
44.0,12.0,,3.0,0,192774.0,100208.82,0.0,100500.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2017024730,2,0,1.0,2017.0,.,.,.,2017024730,1.0
27.0,16.0,26400.0,5.0,0,750393.0,206262.95,0.0,98926.0,2900.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,2015017976,21,1,,2017.0,.,.,2015017976,2017037760,1.0
20.0,16.0,,3.0,0,269215.0,64290.5,10000.0,45160.0,,0.0,1.0,1.0,2.0,0.0,3.0,3.0,,,,1.0,1.0,2015003359,3,1,,2017.0,.,.,2015003359,2017025787,1.0
31.0,15.0,,6.0,2,1646874.0,165148.9,0.0,140200.0,,1.0,0.0,2.0,1.0,1.0,,,0.0,,,1.0,1.0,2013013840,22,1,,2017.0,.,2013013840,2015018662,2017032831,0.0
20.0,16.0,,3.0,1,1226618.0,78111.0,25000.0,44141.0,,0.0,0.0,1.0,1.0,0.0,,2.0,,,,1.0,1.0,2013011633,3,1,,2017.0,.,2013011633,2015015576,2017035090,0.0
23.0,9.0,30800.0,3.0,0,265913.0,132600.0,30000.0,39749.0,,1.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2015018174,4,1,,2017.0,.,.,2015018174,2017004661,0.0
46.0,6.0,,4.0,0,18867.0,92700.0,27000.0,88222.0,45000.0,0.0,1.0,2.0,3.0,0.0,,3.0,,,1.0,1.0,1.0,2013018663,2,1,,2017.0,.,2013018663,2015024622,2017016847,1.0
30.0,16.0,54000.0,3.0,0,6226149.0,218040.25,0.0,272036.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017021314,3,0,,2017.0,.,.,.,2017021314,1.0
41.0,6.0,,2.0,0,104286.0,7156.0,4000.0,17160.0,10000.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,1.0,1.0,2.0,2013013678,22,1,,2017.0,.,2013013678,2015018502,2017027910,1.0
44.0,12.0,21600.0,1.0,0,240720.0,126104.0,0.0,54063.0,,0.0,1.0,2.0,1.0,1.0,6.0,2.0,0.0,0.0,,2.0,2.0,2017020787,2,0,,2017.0,.,.,.,2017020787,0.0
46.0,0.0,,3.0,0,257933.0,36003.5,30000.0,97676.0,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2017004604,1,0,,2017.0,.,.,.,2017004604,1.0
45.0,9.0,42000.0,2.0,0,11800.0,68280.0,0.0,43860.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,,0.0,,2.0,1.0,2017002461,1,0,1.0,2017.0,.,.,.,2017002461,0.0
47.0,16.0,,1.0,0,369176.0,10.5,70000.0,13640.0,,0.0,0.0,3.0,2.0,0.0,,2.0,,,,1.0,2.0,2017027573,1,0,1.0,2017.0,.,.,.,2017027573,0.0
19.0,16.0,,3.0,0,329919.0,67700.0,0.0,35100.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013009992,3,1,,2017.0,.,2013009992,2015013093,2017028818,0.0
27.0,12.0,,3.0,0,636843.0,20806.0,109000.0,63424.0,,1.0,0.0,1.0,3.0,1.0,,1.0,0.0,0.0,,1.0,1.0,2015002716,1,1,,2017.0,.,.,2015002716,2017009405,1.0
28.0,15.0,72000.0,3.0,1,872601.0,136851.75,300184.0,28240.0,,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,2017032023,4,0,,2017.0,.,.,.,2017032023,0.0
22.0,16.0,,3.0,0,165747.0,17255.0,2520.0,24828.0,,1.0,0.0,1.0,1.0,0.0,,,,,1.0,1.0,2.0,2017008312,4,0,,2017.0,.,.,.,2017008312,0.0
35.0,15.0,48000.0,2.0,1,1065765.0,132862.5,0.0,95740.0,,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,2017011338,2,0,,2017.0,.,.,.,2017011338,1.0
26.0,12.0,42000.0,3.0,0,79500.0,59785.0,0.0,53160.0,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015004959,3,1,,2017.0,.,.,2015004959,2017010126,1.0
26.0,19.0,66000.0,1.0,0,213200.0,217270.0,0.0,274588.0,,0.0,0.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,2017005987,1,0,,2017.0,.,.,.,2017005987,1.0
27.0,9.0,,4.0,1,1063777.0,160775.0,0.0,43800.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2015016116,2,1,,2017.0,.,.,2015016116,2017037122,1.0
59.0,9.0,50000.0,2.0,1,259910.0,92100.0,80000.0,36832.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,2.0,1.0,2017010970,2,0,1.0,2017.0,.,.,.,2017010970,0.0
54.0,9.0,55000.0,3.0,1,115854.0,206007.0,0.0,63360.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013009821,1,1,1.0,2017.0,.,2013009821,2015012815,2017037325,1.0
43.0,9.0,,5.0,4,6744500.0,133663.0,300001.0,103630.0,,1.0,0.0,2.0,1.0,1.0,,,0.0,,,1.0,1.0,2013027669,1,1,1.0,2017.0,.,2013027669,2015036868,2017010862,1.0
55.0,0.0,,2.0,0,98088.0,5104.293,0.0,36912.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,3.0,2017037985,1,0,,2017.0,.,.,.,2017037985,0.0
29.0,9.0,50000.0,5.0,2,1197850.0,486158.0,140000.0,133618.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013025277,7,1,,2017.0,.,2013025277,2015034104,2017038191,1.0
22.0,15.0,36000.0,3.0,2,998559.0,-18680.0,0.0,59497.0,700.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.0,1.0,1.0,201103760,3,1,,2017.0,201103760,2013011849,2015015889,2017037233,0.0
57.0,12.0,,3.0,1,179170.0,107471.0,100000.0,139612.0,,0.0,0.0,2.0,1.0,0.0,4.0,2.0,,0.0,,2.0,1.0,2017023106,1,0,,2017.0,.,.,.,2017023106,0.0
24.0,16.0,16000.0,4.0,0,116764.0,81545.0,1000.0,26376.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,1.0,0.0,1.0,1.0,201104081,3,1,,2017.0,201104081,2013012261,2015016472,2017021122,1.0
60.0,12.0,,3.0,1,4723374.0,228032.0,612000.0,43512.0,,0.0,0.0,3.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,2013001736,3,1,,2017.0,.,2013001736,2015001715,2017013739,0.0
22.0,9.0,33000.0,5.0,1,268483.0,62280.0,0.0,66260.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2013015982,4,1,,2017.0,.,2013015982,2015021733,2017010239,0.0
31.0,19.0,400000.0,2.0,0,1526082.0,656357.5,369600.0,83264.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2017034435,2,0,1.0,2017.0,.,.,.,2017034435,0.0
34.0,9.0,,2.0,1,951000.0,358070.0,100000.0,50650.0,,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,,,1.0,1.0,2013026550,1,1,,2017.0,.,2013026550,2015035747,2017003445,1.0
47.0,6.0,20000.0,3.0,0,572865.0,38428.0,167764.0,21960.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,201107919,4,1,1.0,2017.0,201107919,2013025047,2015033840,2017002311,1.0
23.0,15.0,24000.0,4.0,1,1130772.0,245735.0,0.0,131619.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2017005363,5,0,,2017.0,.,.,.,2017005363,1.0
22.0,9.0,36000.0,6.0,0,49740.0,144000.5,0.0,18674.0,,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2015027064,5,1,,2017.0,.,.,2015027064,2017012469,1.0
48.0,12.0,,2.0,0,300100.0,72568.0,0.0,37376.0,,1.0,0.0,2.0,1.0,1.0,,3.0,0.0,,0.0,1.0,1.0,2017016319,1,0,1.0,2017.0,.,.,.,2017016319,1.0
28.0,12.0,,4.0,1,2650145.0,38898.7,0.0,75420.0,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,2017019757,2,0,,2017.0,.,.,.,2017019757,0.0
49.0,15.0,120000.0,3.0,1,2739640.0,245224.25,0.0,63940.0,,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2017016567,1,0,,2017.0,.,.,.,2017016567,1.0
30.0,16.0,,3.0,1,2375406.0,82410.0,0.0,113688.0,,0.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,1.0,2017029739,3,0,,2017.0,.,.,.,2017029739,1.0
59.0,12.0,30000.0,2.0,0,505981.0,71630.0,0.0,58990.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,201107093,1,1,1.0,2017.0,201107093,2013019756,2015027365,2017006960,1.0
52.0,9.0,30000.0,2.0,0,211000.0,48702.8,,53128.0,,1.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,0.0,,1.0,1.0,2013007248,1,1,1.0,2017.0,.,2013007248,2015009819,2017028261,1.0
52.0,9.0,24000.0,2.0,1,493816.0,74210.5,307261.0,43212.0,,1.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,2.0,1.0,2017030740,1,0,1.0,2017.0,.,.,.,2017030740,0.0
54.0,12.0,,2.0,1,1204500.0,56956.0,0.0,75364.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,,,1.0,1.0,2017032369,2,0,1.0,2017.0,.,.,.,2017032369,1.0
37.0,15.0,60000.0,2.0,1,547000.0,123935.0,40000.0,110800.0,4800.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2013004741,2,1,1.0,2017.0,.,2013004741,2015005760,2017027220,1.0
32.0,9.0,54000.0,6.0,0,30154.0,139804.98,53908.0,58496.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013014204,2,1,,2017.0,.,2013014204,2015019030,2017037175,1.0
24.0,9.0,24000.0,2.0,1,1488440.0,54095.79,23200.0,60100.0,,0.0,1.0,2.0,1.0,1.0,5.0,4.0,0.0,0.0,,3.0,1.0,2017004548,1,0,,2017.0,.,.,.,2017004548,0.0
47.0,12.0,,4.0,0,869839.0,76021.0,0.0,12295.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,201104022,3,1,1.0,2017.0,201104022,2013012204,2015016414,2017037508,0.0
58.0,9.0,31200.0,1.0,0,2674.0,32400.361,,34024.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,3.0,1.0,2017000103,1,0,1.0,2017.0,.,.,.,2017000103,0.0
