age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,hhead,year,returnee
28.0,19.0,,2.0,1,1798374.0,280183.0,343146.0,83596.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2019013481,2,1,2019.0,0.0
51.0,12.0,,3.0,0,105264.0,9080.0,28000.0,151900.0,,1.0,1.0,2.0,3.0,,,3.0,,,1.0,1.0,1.0,2019016115,2,1,2019.0,1.0
46.0,15.0,60000.0,2.0,1,904921.0,100045.0,,171640.0,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2017014761,1,1,2019.0,0.0
20.0,15.0,,3.0,0,1998206.0,69560.0,0.0,170578.0,,1.0,1.0,1.0,2.0,,3.0,3.0,,,0.0,1.0,1.0,2019002331,3,0,2019.0,0.0
47.0,12.0,26400.0,2.0,0,806070.0,96597.5,,79708.0,,0.0,0.0,3.0,1.0,,,2.0,,0.0,,1.0,1.0,2019021116,2,1,2019.0,1.0
49.0,6.0,,3.0,0,1286783.0,84007.0,640000.0,84260.0,,0.0,0.0,2.0,2.0,1.0,4.0,2.0,,0.0,0.0,1.0,1.0,2013017588,1,0,2019.0,1.0
35.0,9.0,,5.0,0,507556.0,-1100.0,0.0,113850.0,,0.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,2.0,2019024327,4,0,2019.0,0.0
57.0,9.0,,2.0,1,1218341.2,61822.242,,81044.0,,1.0,0.0,2.0,3.0,,2.0,2.0,,0.0,,1.0,1.0,2019027975,1,0,2019.0,1.0
19.0,15.0,,3.0,0,681144.0,35.0,,39640.0,,0.0,,1.0,2.0,,,,,,,1.0,2.0,2019016651,3,0,2019.0,0.0
37.0,9.0,,2.0,1,380650.0,30257.0,,72360.0,,0.0,1.0,2.0,3.0,,,3.0,,,0.0,1.0,1.0,2019006416,1,0,2019.0,0.0
20.0,12.0,,1.0,0,157432.0,36020.0,0.0,25600.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,0.0,3.0,1.0,2013003494,4,0,2019.0,0.0
31.0,12.0,,2.0,0,269518.0,379202.5,20000.0,116400.0,,1.0,,2.0,1.0,1.0,,1.0,0.0,0.0,,3.0,1.0,2019022413,1,1,2019.0,0.0
22.0,16.0,,3.0,0,905020.0,-26330.0,16000.0,55270.0,,1.0,1.0,1.0,2.0,,,3.0,,,0.0,1.0,1.0,2019024540,3,0,2019.0,0.0
26.0,16.0,3500.0,4.0,0,262714.0,102294.0,0.0,84879.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,2019031683,3,0,2019.0,1.0
26.0,16.0,36000.0,3.0,0,216433.0,96700.0,0.0,44444.0,,0.0,1.0,1.0,2.0,,2.0,,1.0,1.0,0.0,1.0,1.0,2013005018,4,0,2019.0,1.0
26.0,9.0,,2.0,0,85691.0,32400.0,0.0,17455.0,,1.0,0.0,1.0,2.0,,,,,0.0,,1.0,1.0,2017032339,2,0,2019.0,0.0
17.0,12.0,,4.0,1,1351615.0,108227.0,50000.0,61460.0,,1.0,1.0,,1.0,,,4.0,,,0.0,1.0,1.0,2013023830,31,0,2019.0,0.0
19.0,12.0,,4.0,0,143211.0,24900.21,22300.0,50530.0,,1.0,1.0,1.0,1.0,,,,,,0.0,1.0,2.0,2017021675,4,0,2019.0,0.0
27.0,9.0,,2.0,0,277718.0,25611.75,20000.0,59898.0,,1.0,1.0,2.0,2.0,,,3.0,,,0.0,1.0,1.0,2019025751,1,1,2019.0,1.0
31.0,9.0,9600.0,4.0,0,260702.4,41808.0,10000.0,226268.0,,0.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2019031013,4,0,2019.0,1.0
40.0,12.0,,2.0,1,1155309.5,-50635.0,347000.0,283897.0,98000.0,1.0,1.0,2.0,3.0,,3.0,3.0,,,0.0,1.0,1.0,2013024356,3,1,2019.0,1.0
35.0,9.0,,2.0,2,447999.0,322525.0,0.0,134211.0,,0.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2019022793,1,0,2019.0,0.0
18.0,12.0,,3.0,0,2073000.0,194835.0,660000.0,204700.0,,1.0,0.0,1.0,1.0,,,1.0,0.0,0.0,,1.0,1.0,2019025550,3,0,2019.0,0.0
19.0,9.0,,5.0,0,68760.0,7320.0,75300.0,60996.0,,0.0,1.0,1.0,2.0,,,,,,0.0,1.0,2.0,2013026940,6,0,2019.0,0.0
44.0,6.0,,3.0,0,98020.0,44367.5,0.0,67900.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2017013264,1,1,2019.0,1.0
20.0,12.0,,5.0,0,319208.0,9140.0,93800.0,79406.0,,0.0,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,2013028015,8,0,2019.0,0.0
52.0,9.0,20000.0,5.0,0,568808.0,165587.36,30000.0,106000.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019031887,2,1,2019.0,1.0
29.0,9.0,,5.0,0,120314.0,104744.0,0.0,131943.0,,0.0,1.0,2.0,1.0,,,,,0.0,0.0,1.0,2.0,2015028727,32,0,2019.0,0.0
18.0,12.0,,3.0,1,534191.0,60002.164,0.0,226883.0,,1.0,,1.0,1.0,,,2.0,,,,2.0,1.0,2013021196,23,0,2019.0,0.0
54.0,9.0,12000.0,2.0,0,359550.0,27400.0,100000.0,24920.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2019013089,2,1,2019.0,0.0
37.0,9.0,48000.0,2.0,0,262035.0,130393.0,0.0,75564.0,,0.0,1.0,2.0,1.0,,3.0,4.0,,0.0,0.0,1.0,1.0,2013018908,21,0,2019.0,0.0
18.0,12.0,,2.0,0,54144.0,2520.0,,2869.0,,0.0,1.0,1.0,1.0,,,3.0,,,1.0,1.0,2.0,2019026100,2,0,2019.0,0.0
40.0,9.0,36000.0,2.0,0,108350.0,51467.0,25000.0,63600.0,,1.0,1.0,2.0,2.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2013019696,1,1,2019.0,0.0
25.0,19.0,,3.0,0,821096.9,60010.5,6000.0,105060.0,,0.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019020815,3,0,2019.0,0.0
25.0,16.0,,3.0,2,784227.0,182978.0,105000.0,81842.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,0.0,0.0,1.0,1.0,2019015803,3,0,2019.0,0.0
48.0,9.0,,2.0,0,574401.0,40350.0,0.0,46060.0,,1.0,0.0,2.0,2.0,,2.0,1.0,0.0,0.0,,2.0,1.0,2019025313,1,1,2019.0,0.0
21.0,16.0,,3.0,0,1645387.0,0.0,375342.0,20380.0,,0.0,0.0,1.0,1.0,,,,,,,1.0,2.0,2019004685,3,0,2019.0,0.0
22.0,16.0,,4.0,1,676050.0,21717.5,0.0,85440.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2019002026,3,0,2019.0,0.0
32.0,16.0,80000.0,4.0,2,2227657.0,94462.0,0.0,133558.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019012697,3,0,2019.0,1.0
33.0,6.0,15000.0,1.0,0,111500.0,21500.0,0.0,16730.0,,1.0,1.0,3.0,1.0,,,3.0,,0.0,1.0,1.0,1.0,2019009124,2,0,2019.0,1.0
60.0,9.0,,1.0,0,5250.0,20400.0,,68604.0,,1.0,1.0,2.0,1.0,,5.0,3.0,,,0.0,2.0,1.0,2019001931,2,1,2019.0,1.0
19.0,9.0,21000.0,4.0,1,282740.0,46921.0,0.0,36320.0,,1.0,1.0,2.0,1.0,,5.0,4.0,,0.0,0.0,1.0,1.0,2019002682,4,0,2019.0,1.0
36.0,16.0,,2.0,0,1740846.0,502967.0,190000.0,339012.0,,0.0,0.0,2.0,1.0,,2.0,1.0,1.0,0.0,,2.0,1.0,2019012788,2,0,2019.0,1.0
17.0,12.0,,3.0,0,421949.0,8493.563,142798.0,32870.0,,1.0,0.0,,1.0,,,,,,0.0,1.0,1.0,2017037477,3,0,2019.0,0.0
19.0,16.0,,3.0,0,606627.0,265973.0,0.0,105519.0,,1.0,1.0,1.0,1.0,,,5.0,,,1.0,2.0,1.0,2019012054,3,0,2019.0,0.0
17.0,9.0,4800.0,3.0,0,190100.0,21644.0,0.0,44360.0,,0.0,1.0,,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019030409,3,0,2019.0,1.0
43.0,9.0,,3.0,1,644250.6,43577.203,0.0,65650.0,,1.0,0.0,2.0,1.0,,4.0,2.0,,0.0,,1.0,1.0,2019005271,2,1,2019.0,0.0
57.0,12.0,38400.0,3.0,1,1127831.2,174900.0,,33501.0,,1.0,1.0,2.0,2.0,,2.0,4.0,,0.0,0.0,1.0,1.0,2017005286,1,1,2019.0,1.0
19.0,12.0,,3.0,0,21039.0,9949.418,0.0,53739.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,2.0,2015030905,4,0,2019.0,0.0
30.0,9.0,,5.0,0,175180.0,49253.5,70000.0,71696.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2015029617,2,0,2019.0,1.0
19.0,12.0,,3.0,0,180138.0,4570.0,0.0,38200.0,,0.0,1.0,1.0,2.0,,,3.0,,,0.0,1.0,1.0,2017014121,3,0,2019.0,0.0
18.0,12.0,48000.0,4.0,0,372200.0,222725.0,30000.0,91900.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019020928,1,0,2019.0,1.0
52.0,6.0,36000.0,2.0,0,14035.0,74200.0,30000.0,53602.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,2.0,1.0,2017028478,2,0,2019.0,0.0
33.0,12.0,,2.0,1,637577.75,77006.5,110000.0,79300.0,,0.0,0.0,2.0,1.0,,,2.0,,,,1.0,1.0,2017021767,32,0,2019.0,1.0
29.0,15.0,12000.0,1.0,0,1155016.0,58859.0,600000.0,24420.0,,1.0,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2017025217,1,0,2019.0,1.0
39.0,16.0,,1.0,0,1300931.0,48629.836,0.0,51142.0,,1.0,0.0,1.0,2.0,,,,,0.0,,1.0,1.0,2019012631,1,0,2019.0,1.0
34.0,9.0,14400.0,3.0,0,405457.0,26228.0,15000.0,52960.0,,1.0,1.0,3.0,1.0,,,3.0,,0.0,0.0,1.0,2.0,2019031977,4,0,2019.0,1.0
46.0,16.0,70000.0,3.0,1,1924841.0,214145.0,180000.0,212300.0,,0.0,0.0,2.0,3.0,,2.0,1.0,0.0,1.0,,1.0,1.0,2019010941,1,0,2019.0,1.0
44.0,15.0,,3.0,0,2324500.0,23880.0,4000.0,53010.0,,0.0,0.0,2.0,1.0,,2.0,1.0,1.0,0.0,,1.0,1.0,2019001460,1,0,2019.0,1.0
20.0,6.0,,5.0,0,47920.0,-5450.0,60000.0,161430.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2013026942,5,0,2019.0,0.0
54.0,12.0,,3.0,1,1065204.0,116775.0,5000.0,75140.0,,1.0,0.0,2.0,1.0,,5.0,2.0,,0.0,,1.0,1.0,2019004982,2,0,2019.0,1.0
31.0,9.0,,2.0,1,908100.0,30535.0,107000.0,110600.0,5000.0,0.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,1.0,2019010939,2,0,2019.0,1.0
29.0,9.0,4500.0,4.0,1,512986.0,124168.125,0.0,73993.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2017036262,1,0,2019.0,1.0
20.0,15.0,,3.0,0,195700.0,66390.0,19500.0,62900.0,,1.0,1.0,1.0,2.0,,,3.0,,,0.0,1.0,1.0,2015008001,5,0,2019.0,0.0
20.0,12.0,,4.0,0,498621.0,71895.0,190000.0,39078.0,,0.0,1.0,1.0,2.0,,,3.0,,,1.0,1.0,1.0,2013027959,2,0,2019.0,0.0
35.0,16.0,2600.0,2.0,1,612100.0,294750.0,180000.0,184100.0,,1.0,0.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2015030877,1,1,2019.0,1.0
20.0,16.0,,3.0,1,1356900.0,40700.0,0.0,117500.0,,1.0,1.0,1.0,1.0,,,3.0,,,1.0,1.0,1.0,2017009553,3,0,2019.0,0.0
22.0,16.0,,5.0,0,809639.0,100000.0,,58960.0,,1.0,1.0,1.0,1.0,,,,,,0.0,1.0,2.0,2013024086,4,0,2019.0,0.0
18.0,9.0,,3.0,0,120256.0,51646.0,0.0,40880.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2015024706,4,0,2019.0,0.0
51.0,0.0,,2.0,0,75463.0,14500.0,10000.0,10090.0,,1.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,2.0,2017037616,2,1,2019.0,1.0
42.0,12.0,40000.0,2.0,0,242825.0,54140.0,0.0,44349.0,,0.0,0.0,2.0,2.0,,,,,0.0,,2.0,1.0,2019001491,2,0,2019.0,0.0
21.0,16.0,,3.0,0,1278494.0,143779.0,0.0,83170.0,,0.0,1.0,1.0,1.0,,,,,,0.0,1.0,1.0,2019011574,5,0,2019.0,0.0
18.0,12.0,,3.0,1,487195.0,7822.912,0.0,203235.0,,0.0,1.0,1.0,1.0,,,4.0,,,0.0,1.0,1.0,2013013465,33,0,2019.0,0.0
31.0,9.0,20000.0,4.0,0,69810.0,80870.0,7000.0,91558.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,2.0,1.0,2019031210,4,0,2019.0,0.0
22.0,16.0,,3.0,1,1181647.0,154457.5,0.0,81660.0,,1.0,1.0,1.0,1.0,,,2.0,,,0.0,1.0,1.0,2017021503,3,0,2019.0,0.0
36.0,12.0,60000.0,3.0,0,1158120.0,166036.0,0.0,95440.0,,1.0,0.0,2.0,1.0,,2.0,2.0,0.0,0.0,,1.0,1.0,2015027291,3,0,2019.0,1.0
20.0,16.0,,3.0,1,1070000.0,108800.0,1.0,128340.0,,0.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2019023626,5,0,2019.0,0.0
31.0,15.0,24000.0,2.0,0,2396434.5,84845.5,0.0,76400.0,,1.0,0.0,1.0,1.0,,2.0,1.0,1.0,0.0,,1.0,1.0,2013013836,21,0,2019.0,1.0
28.0,16.0,30000.0,4.0,1,2961540.0,184534.0,0.0,110950.0,4000.0,0.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2017027845,31,0,2019.0,1.0
20.0,16.0,,3.0,2,4078500.0,164038.5,500000.0,117600.0,,0.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019013482,3,0,2019.0,0.0
42.0,6.0,,2.0,0,85090.0,16557.0,34800.0,65672.0,1300.0,1.0,1.0,2.0,3.0,,3.0,3.0,,,0.0,1.0,1.0,2019030381,1,1,2019.0,1.0
33.0,9.0,,4.0,0,65862.0,58085.0,57298.0,62511.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,2.0,2013012342,4,0,2019.0,0.0
44.0,6.0,,4.0,0,490215.0,75397.0,145001.0,69018.0,6813.0,0.0,1.0,2.0,3.0,,,3.0,,,1.0,1.0,1.0,2019021357,1,0,2019.0,1.0
17.0,6.0,2500.0,2.0,0,228150.0,30040.0,0.0,58420.0,,1.0,1.0,,2.0,,,4.0,,,0.0,1.0,2.0,2013004324,4,0,2019.0,0.0
53.0,6.0,,3.0,0,147010.0,87208.0,0.0,39600.0,,0.0,1.0,2.0,3.0,,,3.0,,,0.0,1.0,2.0,2019007578,2,0,2019.0,1.0
16.0,12.0,,3.0,0,299841.0,29995.0,1.0,89500.0,,0.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2015034807,5,0,2019.0,0.0
55.0,6.0,,1.0,0,82240.0,8160.0,2500.0,46780.0,,0.0,1.0,2.0,3.0,1.0,3.0,3.0,,0.0,0.0,2.0,2.0,2019024932,1,1,2019.0,0.0
25.0,12.0,30000.0,4.0,0,415209.0,36117.0,0.0,29820.0,,0.0,1.0,1.0,1.0,,5.0,4.0,,0.0,0.0,1.0,1.0,2013003877,4,0,2019.0,0.0
24.0,16.0,,3.0,0,1708330.0,200910.0,180000.0,178480.0,60000.0,1.0,0.0,1.0,2.0,,,3.0,,,,3.0,1.0,2017011489,3,0,2019.0,0.0
42.0,12.0,36000.0,2.0,0,31944.0,84070.0,,55960.0,,0.0,1.0,2.0,1.0,,,4.0,,0.0,0.0,2.0,1.0,2019026293,1,0,2019.0,0.0
37.0,16.0,,3.0,1,1845826.0,165876.75,302000.0,98802.0,,0.0,1.0,2.0,1.0,,2.0,1.0,,1.0,0.0,1.0,2.0,2019013480,4,1,2019.0,0.0
31.0,6.0,9600.0,3.0,0,190100.0,21644.0,0.0,44360.0,,0.0,1.0,2.0,3.0,,,3.0,,0.0,0.0,1.0,1.0,2019030409,2,0,2019.0,1.0
31.0,9.0,32000.0,5.0,2,1855490.0,68729.55,200000.0,112640.0,3500.0,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2013025277,7,1,2019.0,1.0
46.0,16.0,,3.0,1,8344311.0,325595.5,1700000.0,164900.0,,1.0,0.0,2.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,2017022586,2,1,2019.0,1.0
28.0,9.0,,4.0,0,351680.0,97357.5,215000.0,112838.0,,1.0,1.0,2.0,1.0,,,3.0,,,1.0,1.0,1.0,2019013536,3,0,2019.0,0.0
24.0,16.0,,5.0,0,200265.0,-2793.0,30000.0,40497.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,2.0,2015033945,1,0,2019.0,0.0
21.0,12.0,,3.0,0,2051640.0,-39330.0,50000.0,60900.0,,0.0,1.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,2019017778,3,0,2019.0,0.0
25.0,6.0,30000.0,4.0,1,381840.0,55326.0,160000.0,191449.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019032184,3,0,2019.0,0.0
17.0,12.0,,3.0,1,973560.0,164035.0,100000.0,157700.0,,0.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2013026666,3,0,2019.0,0.0
24.0,15.0,,2.0,0,973824.0,33535.25,2500.0,63340.0,,1.0,0.0,1.0,1.0,,2.0,1.0,,0.0,,1.0,1.0,2017036670,1,0,2019.0,0.0
16.0,12.0,,5.0,1,280142.0,89003.5,32589.0,99260.0,,0.0,,,1.0,,,3.0,,,,1.0,1.0,2013024120,3,0,2019.0,0.0
16.0,9.0,,3.0,0,1357709.0,177855.0,13000.0,186980.0,,0.0,0.0,,1.0,,,2.0,,,,1.0,1.0,2017039431,3,0,2019.0,0.0
45.0,0.0,,5.0,0,191050.0,39000.0,25500.0,62272.0,1100.0,0.0,1.0,2.0,3.0,,3.0,3.0,,,0.0,2.0,2.0,2013024085,2,0,2019.0,0.0
16.0,9.0,,3.0,0,14185.0,24750.0,0.0,31120.0,,1.0,1.0,,1.0,,,,,,0.0,1.0,1.0,2015004909,3,0,2019.0,0.0
56.0,12.0,50000.0,3.0,0,302100.0,124731.0,,30755.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019028371,3,1,2019.0,1.0
18.0,12.0,,3.0,0,1720479.0,33005.25,0.0,38940.0,,0.0,0.0,1.0,2.0,,,,,,,1.0,1.0,2013002152,3,0,2019.0,0.0
50.0,9.0,,2.0,1,444445.0,-7529.3,1300.0,89862.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,2.0,1.0,2019005229,1,0,2019.0,0.0
44.0,12.0,42000.0,4.0,0,375820.0,101520.0,0.0,105600.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013004218,3,0,2019.0,0.0
20.0,15.0,,4.0,0,699500.0,255835.0,6000.0,62000.0,,1.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2015030857,4,0,2019.0,0.0
53.0,9.0,,2.0,0,950.0,10800.0,,11721.0,3000.0,0.0,0.0,3.0,3.0,,6.0,3.0,,,,2.0,2.0,2019026652,1,1,2019.0,1.0
32.0,9.0,6000.0,2.0,1,446057.0,10013.0,410000.0,52610.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2019026954,2,1,2019.0,0.0
42.0,15.0,,4.0,1,911457.0,12001.25,102500.0,179000.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2017038820,3,1,2019.0,0.0
52.0,6.0,,1.0,0,86586.0,26568.5,0.0,32635.0,,0.0,1.0,2.0,2.0,,5.0,3.0,,,0.0,1.0,1.0,2015030566,1,1,2019.0,1.0
20.0,9.0,,3.0,0,191497.0,7876.175,,43091.0,,1.0,0.0,1.0,1.0,,,3.0,,,,1.0,1.0,2013024303,33,0,2019.0,0.0
58.0,9.0,,2.0,0,730120.0,47796.0,50000.0,34255.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,1.0,1.0,2015032145,1,1,2019.0,1.0
41.0,9.0,,2.0,1,402700.0,102105.0,,124860.0,,0.0,1.0,2.0,1.0,,2.0,,0.0,0.0,0.0,2.0,1.0,2019022400,2,0,2019.0,0.0
37.0,9.0,30000.0,2.0,1,266162.0,117755.0,100000.0,155300.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,,1.0,1.0,2019026298,1,0,2019.0,0.0
43.0,15.0,,2.0,0,7470700.0,425975.0,2700000.0,284100.0,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2019011959,2,1,2019.0,0.0
52.0,6.0,,3.0,0,105264.0,9080.0,28000.0,151900.0,130000.0,0.0,1.0,2.0,2.0,,,3.0,,,1.0,1.0,1.0,2019016115,1,0,2019.0,1.0
55.0,9.0,,4.0,1,5586680.0,204995.5,,123095.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2019012798,4,0,2019.0,1.0
21.0,15.0,,2.0,0,78277.0,-34600.0,136300.0,53585.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,2.0,2019005106,2,0,2019.0,0.0
45.0,9.0,,3.0,1,1007500.0,157379.0,0.0,273500.0,,0.0,0.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019029799,1,0,2019.0,1.0
50.0,6.0,25200.0,4.0,0,127596.0,86802.0,1.0,102430.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013025103,2,1,2019.0,0.0
23.0,12.0,5000.0,3.0,1,5171592.0,265625.0,0.0,143788.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2017038295,4,0,2019.0,0.0
36.0,9.0,10000.0,1.0,0,1235743.0,20124.5,70000.0,67420.0,,1.0,1.0,2.0,3.0,,,4.0,,0.0,0.0,1.0,1.0,2015029012,1,0,2019.0,1.0
18.0,12.0,,3.0,2,3374504.0,276830.0,0.0,133300.0,,0.0,0.0,1.0,2.0,,,2.0,,,,1.0,1.0,2017028506,3,0,2019.0,0.0
20.0,15.0,,4.0,1,489000.0,44395.0,0.0,48862.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2019023462,1,0,2019.0,0.0
50.0,16.0,84000.0,3.0,1,4150229.0,186350.0,0.0,109676.0,,1.0,0.0,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2017038240,4,0,2019.0,1.0
49.0,15.0,,3.0,2,36777000.0,4266791.0,13950000.0,444350.0,15000.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2019030112,1,1,2019.0,0.0
41.0,9.0,,2.0,0,415900.0,43883.0,13000.0,29116.0,12000.0,0.0,1.0,2.0,2.0,,5.0,4.0,,,0.0,1.0,1.0,2019019305,1,1,2019.0,0.0
19.0,15.0,,4.0,1,5361680.0,1259808.0,0.0,169620.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2015016387,3,0,2019.0,0.0
22.0,12.0,18000.0,2.0,0,327746.6,66483.5,0.0,24646.0,,1.0,0.0,1.0,1.0,,,,,0.0,0.0,2.0,1.0,2015025756,2,0,2019.0,0.0
18.0,12.0,,3.0,0,101841.0,80975.0,0.0,29888.0,,0.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2015030421,21,0,2019.0,0.0
17.0,9.0,,3.0,0,41525.0,38052.0,2000.0,45610.0,,1.0,1.0,,1.0,,,3.0,,,0.0,1.0,3.0,2013005743,6,0,2019.0,0.0
24.0,16.0,54000.0,3.0,0,1742607.0,104601.05,0.0,26430.0,,1.0,1.0,1.0,1.0,,,3.0,,1.0,0.0,1.0,1.0,2019014272,3,0,2019.0,0.0
21.0,16.0,,3.0,1,13226500.0,289800.0,900000.0,226300.0,,1.0,,1.0,1.0,,,2.0,,,,1.0,1.0,2013000157,3,0,2019.0,0.0
26.0,16.0,31200.0,2.0,0,491016.88,147923.5,0.0,117350.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,0.0,,1.0,1.0,2019031867,4,0,2019.0,1.0
17.0,12.0,,3.0,1,1311918.0,53859.56,60000.0,58850.0,,0.0,,,1.0,,,4.0,,,,1.0,1.0,2015023654,3,0,2019.0,0.0
18.0,12.0,,4.0,1,1874578.0,-13014.5,83000.0,167220.0,,1.0,0.0,1.0,1.0,,,4.0,,,,1.0,1.0,2015029631,5,0,2019.0,0.0
29.0,12.0,,5.0,0,683133.0,217994.0,0.0,59181.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2015018806,5,0,2019.0,0.0
52.0,6.0,20400.0,4.0,0,211363.0,52797.0,100000.0,35300.0,,0.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2013021405,2,1,2019.0,1.0
55.0,9.0,60000.0,5.0,0,1149133.0,228962.53,50000.0,124145.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2019023275,1,1,2019.0,1.0
29.0,9.0,20000.0,4.0,0,211590.0,57257.0,0.0,51830.0,6000.0,0.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019020222,3,0,2019.0,1.0
33.0,15.0,,2.0,0,180523.0,13400.0,45000.0,65816.0,,0.0,0.0,2.0,2.0,,,2.0,,,,1.0,1.0,2019008585,1,1,2019.0,1.0
20.0,15.0,,3.0,0,44453.0,32365.5,0.0,89661.0,,0.0,1.0,1.0,2.0,,,4.0,,,0.0,1.0,1.0,2015032373,4,0,2019.0,0.0
30.0,15.0,50000.0,2.0,1,2653464.0,159350.0,0.0,130240.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2019010584,1,1,2019.0,0.0
17.0,12.0,,3.0,0,979036.0,57160.63,0.0,49150.0,,1.0,0.0,,2.0,,,2.0,,,0.0,1.0,2.0,2015018836,3,0,2019.0,0.0
45.0,9.0,,3.0,0,190727.0,55035.0,0.0,60377.0,,0.0,1.0,2.0,2.0,,5.0,4.0,,,0.0,1.0,1.0,2019019925,1,0,2019.0,1.0
21.0,16.0,,3.0,0,672071.0,104385.0,,78195.0,,1.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019033758,3,0,2019.0,0.0
